,Chapter,Verse,Word
62310,15.0,76.0,who
62311,15.0,76.0,read
62312,15.0,76.0,signs
62313,15.0,76.0,
62314,15.0,77.0,And
62315,15.0,77.0,it
62316,15.0,77.0,is
62317,15.0,77.0,on
62318,15.0,77.0,an
62319,15.0,77.0,existing
62320,15.0,77.0,road
62321,15.0,77.0,
62322,15.0,78.0,Surely
62323,15.0,78.0,in
62324,15.0,78.0,that
62325,15.0,78.0,is
62326,15.0,78.0,a
62327,15.0,78.0,sign
62328,15.0,78.0,for
62329,15.0,78.0,the
62330,15.0,78.0,believers
62331,15.0,78.0,
62332,15.0,79.0,The
62333,15.0,79.0,people
62334,15.0,79.0,of
62335,15.0,79.0,the
62336,15.0,79.0,Woods
62337,15.0,79.0,were
62338,15.0,79.0,also
62339,15.0,79.0,wrongdoers
62340,15.0,79.0,
62341,15.0,80.0,So
62342,15.0,80.0,We
62343,15.0,80.0,took
62344,15.0,80.0,revenge
62345,15.0,80.0,upon
62346,15.0,80.0,them
62347,15.0,80.0,Both
62348,15.0,80.0,are
62349,15.0,80.0,clearly
62350,15.0,80.0,documented
62351,15.0,80.0,
62352,15.0,81.0,The
62353,15.0,81.0,people
62354,15.0,81.0,of
62355,15.0,81.0,the
62356,15.0,81.0,Rock
62357,15.0,81.0,also
62358,15.0,81.0,rejected
62359,15.0,81.0,the
62360,15.0,81.0,messengers
62361,15.0,81.0,
62362,15.0,82.0,We
62363,15.0,82.0,gave
62364,15.0,82.0,them
62365,15.0,82.0,Our
62366,15.0,82.0,revelations
62367,15.0,82.0,but
62368,15.0,82.0,they
62369,15.0,82.0,turned
62370,15.0,82.0,away
62371,15.0,82.0,from
62372,15.0,82.0,them
62373,15.0,82.0,
62374,15.0,83.0,They
62375,15.0,83.0,used
62376,15.0,83.0,to
62377,15.0,83.0,carve
62378,15.0,83.0,homes
62379,15.0,83.0,in
62380,15.0,83.0,the
62381,15.0,83.0,mountains
62382,15.0,83.0,feeling
62383,15.0,83.0,secure
62384,15.0,83.0,
62385,15.0,84.0,But
62386,15.0,84.0,the
62387,15.0,84.0,Blast
62388,15.0,84.0,struck
62389,15.0,84.0,them
62390,15.0,84.0,in
62391,15.0,84.0,the
62392,15.0,84.0,morning
62393,15.0,84.0,
62394,15.0,85.0,All
62395,15.0,85.0,they
62396,15.0,85.0,had
62397,15.0,85.0,acquired
62398,15.0,85.0,was
62399,15.0,85.0,of
62400,15.0,85.0,no
62401,15.0,85.0,avail
62402,15.0,85.0,to
62403,15.0,85.0,them
62404,15.0,85.0,
62405,15.0,86.0,We
62406,15.0,86.0,did
62407,15.0,86.0,not
62408,15.0,86.0,create
62409,15.0,86.0,the
62410,15.0,86.0,heavens
62411,15.0,86.0,and
62412,15.0,86.0,the
62413,15.0,86.0,earth
62414,15.0,86.0,and
62415,15.0,86.0,what
62416,15.0,86.0,lies
62417,15.0,86.0,between
62418,15.0,86.0,them
62419,15.0,86.0,except
62420,15.0,86.0,with
62421,15.0,86.0,truth
62422,15.0,86.0,The
62423,15.0,86.0,Hour
62424,15.0,86.0,is
62425,15.0,86.0,coming
62426,15.0,86.0,so
62427,15.0,86.0,forgive
62428,15.0,86.0,with
62429,15.0,86.0,gracious
62430,15.0,86.0,forgiveness
62431,15.0,86.0,
62432,15.0,87.0,Your
62433,15.0,87.0,Lord
62434,15.0,87.0,is
62435,15.0,87.0,the
62436,15.0,87.0,All-Knowing
62437,15.0,87.0,Creator
62438,15.0,87.0,
62439,15.0,88.0,We
62440,15.0,88.0,have
62441,15.0,88.0,given
62442,15.0,88.0,you
62443,15.0,88.0,seven
62444,15.0,88.0,of
62445,15.0,88.0,the
62446,15.0,88.0,pairs
62447,15.0,88.0,and
62448,15.0,88.0,the
62449,15.0,88.0,Grand
62450,15.0,88.0,Quran
62451,15.0,88.0,
62452,15.0,89.0,Do
62453,15.0,89.0,not
62454,15.0,89.0,extend
62455,15.0,89.0,your
62456,15.0,89.0,eyes
62457,15.0,89.0,towards
62458,15.0,89.0,what
62459,15.0,89.0,We
62460,15.0,89.0,have
62461,15.0,89.0,bestowed
62462,15.0,89.0,on
62463,15.0,89.0,some
62464,15.0,89.0,couples
62465,15.0,89.0,of
62466,15.0,89.0,them
62467,15.0,89.0,to
62468,15.0,89.0,enjoy
62469,15.0,89.0,and
62470,15.0,89.0,do
62471,15.0,89.0,not
62472,15.0,89.0,grieve
62473,15.0,89.0,over
62474,15.0,89.0,them
62475,15.0,89.0,and
62476,15.0,89.0,lower
62477,15.0,89.0,your
62478,15.0,89.0,wing
62479,15.0,89.0,to
62480,15.0,89.0,the
62481,15.0,89.0,believers
62482,15.0,89.0,
62483,15.0,90.0,And
62484,15.0,90.0,say
62485,15.0,90.0,I
62486,15.0,90.0,am
62487,15.0,90.0,the
62488,15.0,90.0,clear
62489,15.0,90.0,warner
62490,15.0,90.0,
62491,15.0,91.0,Just
62492,15.0,91.0,as
62493,15.0,91.0,We
62494,15.0,91.0,sent
62495,15.0,91.0,down
62496,15.0,91.0,to
62497,15.0,91.0,the
62498,15.0,91.0,separatists
62499,15.0,91.0,
62500,15.0,92.0,Those
62501,15.0,92.0,who
62502,15.0,92.0,made
62503,15.0,92.0,the
62504,15.0,92.0,Quran
62505,15.0,92.0,obsolete
62506,15.0,92.0,
62507,15.0,93.0,By
62508,15.0,93.0,your
62509,15.0,93.0,Lord
62510,15.0,93.0,we
62511,15.0,93.0,will
62512,15.0,93.0,question
62513,15.0,93.0,them
62514,15.0,93.0,all
62515,15.0,93.0,
62516,15.0,94.0,About
62517,15.0,94.0,what
62518,15.0,94.0,they
62519,15.0,94.0,used
62520,15.0,94.0,to
62521,15.0,94.0,do
62522,15.0,94.0,
62523,15.0,95.0,So
62524,15.0,95.0,proclaim
62525,15.0,95.0,openly
62526,15.0,95.0,what
62527,15.0,95.0,you
62528,15.0,95.0,are
62529,15.0,95.0,commanded
62530,15.0,95.0,and
62531,15.0,95.0,turn
62532,15.0,95.0,away
62533,15.0,95.0,from
62534,15.0,95.0,the
62535,15.0,95.0,polytheists
62536,15.0,95.0,
62537,15.0,96.0,We
62538,15.0,96.0,are
62539,15.0,96.0,enough
62540,15.0,96.0,for
62541,15.0,96.0,you
62542,15.0,96.0,against
62543,15.0,96.0,the
62544,15.0,96.0,mockers
62545,15.0,96.0,
62546,15.0,97.0,Those
62547,15.0,97.0,who
62548,15.0,97.0,set
62549,15.0,97.0,up
62550,15.0,97.0,another
62551,15.0,97.0,god
62552,15.0,97.0,with
62553,15.0,97.0,God
62554,15.0,97.0,They
62555,15.0,97.0,will
62556,15.0,97.0,come
62557,15.0,97.0,to
62558,15.0,97.0,know
62559,15.0,97.0,
62560,15.0,98.0,We
62561,15.0,98.0,are
62562,15.0,98.0,aware
62563,15.0,98.0,that
62564,15.0,98.0,your
62565,15.0,98.0,heart
62566,15.0,98.0,is
62567,15.0,98.0,strained
62568,15.0,98.0,by
62569,15.0,98.0,what
62570,15.0,98.0,they
62571,15.0,98.0,say
62572,15.0,98.0,
62573,15.0,99.0,So
62574,15.0,99.0,glorify
62575,15.0,99.0,the
62576,15.0,99.0,praise
62577,15.0,99.0,of
62578,15.0,99.0,your
62579,15.0,99.0,Lord
62580,15.0,99.0,and
62581,15.0,99.0,be
62582,15.0,99.0,among
62583,15.0,99.0,those
62584,15.0,99.0,who
62585,15.0,99.0,bow
62586,15.0,99.0,down
62587,15.0,99.0,
62588,15.0,100.0,And
62589,15.0,100.0,worship
62590,15.0,100.0,your
62591,15.0,100.0,Lord
62592,15.0,100.0,in
62593,15.0,100.0,order
62594,15.0,100.0,to
62595,15.0,100.0,attain
62596,15.0,100.0,certainty
62597,16.0,1.0,In
62598,16.0,1.0,the
62599,16.0,1.0,name
62600,16.0,1.0,of
62601,16.0,1.0,God
62602,16.0,1.0,the
62603,16.0,1.0,Gracious
62604,16.0,1.0,the
62605,16.0,1.0,Merciful
62606,16.0,1.0,
62607,16.0,2.0,The
62608,16.0,2.0,command
62609,16.0,2.0,of
62610,16.0,2.0,God
62611,16.0,2.0,has
62612,16.0,2.0,come
62613,16.0,2.0,so
62614,16.0,2.0,do
62615,16.0,2.0,not
62616,16.0,2.0,rush
62617,16.0,2.0,it
62618,16.0,2.0,Glory
62619,16.0,2.0,be
62620,16.0,2.0,to
62621,16.0,2.0,Him
62622,16.0,2.0,exalted
62623,16.0,2.0,above
62624,16.0,2.0,what
62625,16.0,2.0,they
62626,16.0,2.0,associate
62627,16.0,2.0,
62628,16.0,3.0,He
62629,16.0,3.0,sends
62630,16.0,3.0,down
62631,16.0,3.0,the
62632,16.0,3.0,angels
62633,16.0,3.0,with
62634,16.0,3.0,the
62635,16.0,3.0,Spirit
62636,16.0,3.0,by
62637,16.0,3.0,His
62638,16.0,3.0,command
62639,16.0,3.0,upon
62640,16.0,3.0,whom
62641,16.0,3.0,He
62642,16.0,3.0,wills
62643,16.0,3.0,of
62644,16.0,3.0,His
62645,16.0,3.0,servants
62646,16.0,3.0,Give
62647,16.0,3.0,warning
62648,16.0,3.0,that
62649,16.0,3.0,there
62650,16.0,3.0,is
62651,16.0,3.0,no
62652,16.0,3.0,god
62653,16.0,3.0,but
62654,16.0,3.0,Me
62655,16.0,3.0,and
62656,16.0,3.0,fear
62657,16.0,3.0,Me
62658,16.0,3.0,
62659,16.0,4.0,He
62660,16.0,4.0,created
62661,16.0,4.0,the
62662,16.0,4.0,heavens
62663,16.0,4.0,and
62664,16.0,4.0,the
62665,16.0,4.0,earth
62666,16.0,4.0,with
62667,16.0,4.0,justice
62668,16.0,4.0,He
62669,16.0,4.0,is
62670,16.0,4.0,exalted
62671,16.0,4.0,above
62672,16.0,4.0,the
62673,16.0,4.0,associations
62674,16.0,4.0,they
62675,16.0,4.0,attribute
62676,16.0,4.0,
62677,16.0,5.0,He
62678,16.0,5.0,created
62679,16.0,5.0,the
62680,16.0,5.0,human
62681,16.0,5.0,being
62682,16.0,5.0,from
62683,16.0,5.0,a
62684,16.0,5.0,drop
62685,16.0,5.0,of
62686,16.0,5.0,fluid
62687,16.0,5.0,yet
62688,16.0,5.0,he
62689,16.0,5.0,becomes
62690,16.0,5.0,an
62691,16.0,5.0,open
62692,16.0,5.0,adversary
62693,16.0,5.0,
62694,16.0,6.0,And
62695,16.0,6.0,the
62696,16.0,6.0,livestockHe
62697,16.0,6.0,created
62698,16.0,6.0,them
62699,16.0,6.0,for
62700,16.0,6.0,you
62701,16.0,6.0,In
62702,16.0,6.0,them
62703,16.0,6.0,are
62704,16.0,6.0,warmth
62705,16.0,6.0,and
62706,16.0,6.0,benefits
62707,16.0,6.0,for
62708,16.0,6.0,you
62709,16.0,6.0,and
62710,16.0,6.0,of
62711,16.0,6.0,them
62712,16.0,6.0,you
62713,16.0,6.0,eat
62714,16.0,6.0,
62715,16.0,7.0,And
62716,16.0,7.0,there
62717,16.0,7.0,is
62718,16.0,7.0,beauty
62719,16.0,7.0,in
62720,16.0,7.0,them
62721,16.0,7.0,for
62722,16.0,7.0,you
62723,16.0,7.0,when
62724,16.0,7.0,you
62725,16.0,7.0,bring
62726,16.0,7.0,them
62727,16.0,7.0,home
62728,16.0,7.0,and
62729,16.0,7.0,when
62730,16.0,7.0,you
62731,16.0,7.0,drive
62732,16.0,7.0,them
62733,16.0,7.0,to
62734,16.0,7.0,pasture
62735,16.0,7.0,
62736,16.0,8.0,And
62737,16.0,8.0,they
62738,16.0,8.0,carry
62739,16.0,8.0,your
62740,16.0,8.0,loads
62741,16.0,8.0,to
62742,16.0,8.0,territory
62743,16.0,8.0,you
62744,16.0,8.0,could
62745,16.0,8.0,not
62746,16.0,8.0,have
62747,16.0,8.0,reached
62748,16.0,8.0,without
62749,16.0,8.0,great
62750,16.0,8.0,hardship
62751,16.0,8.0,Your
62752,16.0,8.0,Lord
62753,16.0,8.0,is
62754,16.0,8.0,Clement
62755,16.0,8.0,and
62756,16.0,8.0,Merciful
62757,16.0,8.0,
62758,16.0,9.0,And
62759,16.0,9.0,the
62760,16.0,9.0,horses
62761,16.0,9.0,and
62762,16.0,9.0,the
62763,16.0,9.0,mules
62764,16.0,9.0,and
62765,16.0,9.0,the
62766,16.0,9.0,donkeysfor
62767,16.0,9.0,you
62768,16.0,9.0,to
62769,16.0,9.0,ride
62770,16.0,9.0,and
62771,16.0,9.0,for
62772,16.0,9.0,luxury
62773,16.0,9.0,And
62774,16.0,9.0,He
62775,16.0,9.0,creates
62776,16.0,9.0,what
62777,16.0,9.0,you
62778,16.0,9.0,do
62779,16.0,9.0,not
62780,16.0,9.0,know
62781,16.0,9.0,
62782,16.0,10.0,It
62783,16.0,10.0,is
62784,16.0,10.0,for
62785,16.0,10.0,God
62786,16.0,10.0,to
62787,16.0,10.0,point
62788,16.0,10.0,out
62789,16.0,10.0,the
62790,16.0,10.0,paths
62791,16.0,10.0,but
62792,16.0,10.0,some
62793,16.0,10.0,of
62794,16.0,10.0,them
62795,16.0,10.0,are
62796,16.0,10.0,flawed
62797,16.0,10.0,Had
62798,16.0,10.0,He
62799,16.0,10.0,willed
62800,16.0,10.0,He
62801,16.0,10.0,could
62802,16.0,10.0,have
62803,16.0,10.0,guided
62804,16.0,10.0,you
62805,16.0,10.0,all
62806,16.0,10.0,
62807,16.0,11.0,It
62808,16.0,11.0,is
62809,16.0,11.0,He
62810,16.0,11.0,Who
62811,16.0,11.0,sends
62812,16.0,11.0,down
62813,16.0,11.0,for
62814,16.0,11.0,you
62815,16.0,11.0,from
62816,16.0,11.0,the
62817,16.0,11.0,sky
62818,16.0,11.0,water
62819,16.0,11.0,From
62820,16.0,11.0,it
62821,16.0,11.0,is
62822,16.0,11.0,drink
62823,16.0,11.0,and
62824,16.0,11.0,with
62825,16.0,11.0,it
62826,16.0,11.0,grows
62827,16.0,11.0,vegetation
62828,16.0,11.0,for
62829,16.0,11.0,grazing
62830,16.0,11.0,
62831,16.0,12.0,And
62832,16.0,12.0,He
62833,16.0,12.0,produces
62834,16.0,12.0,for
62835,16.0,12.0,you
62836,16.0,12.0,grains
62837,16.0,12.0,with
62838,16.0,12.0,it
62839,16.0,12.0,and
62840,16.0,12.0,olives
62841,16.0,12.0,and
62842,16.0,12.0,date-palms
62843,16.0,12.0,and
62844,16.0,12.0,grapes
62845,16.0,12.0,and
62846,16.0,12.0,all
62847,16.0,12.0,kinds
62848,16.0,12.0,of
62849,16.0,12.0,fruits
62850,16.0,12.0,Surely
62851,16.0,12.0,in
62852,16.0,12.0,that
62853,16.0,12.0,is
62854,16.0,12.0,a
62855,16.0,12.0,sign
62856,16.0,12.0,for
62857,16.0,12.0,people
62858,16.0,12.0,who
62859,16.0,12.0,think
62860,16.0,12.0,
62861,16.0,13.0,And
62862,16.0,13.0,He
62863,16.0,13.0,regulated
62864,16.0,13.0,for
62865,16.0,13.0,you
62866,16.0,13.0,the
62867,16.0,13.0,night
62868,16.0,13.0,and
62869,16.0,13.0,the
62870,16.0,13.0,day
62871,16.0,13.0,and
62872,16.0,13.0,the
62873,16.0,13.0,sun
62874,16.0,13.0,and
62875,16.0,13.0,the
62876,16.0,13.0,moon
62877,16.0,13.0,and
62878,16.0,13.0,the
62879,16.0,13.0,stars
62880,16.0,13.0,are
62881,16.0,13.0,disposed
62882,16.0,13.0,by
62883,16.0,13.0,His
62884,16.0,13.0,command
62885,16.0,13.0,Surely
62886,16.0,13.0,in
62887,16.0,13.0,that
62888,16.0,13.0,are
62889,16.0,13.0,signs
62890,16.0,13.0,for
62891,16.0,13.0,people
62892,16.0,13.0,who
62893,16.0,13.0,ponder
62894,16.0,13.0,
62895,16.0,14.0,And
62896,16.0,14.0,whatsoever
62897,16.0,14.0,He
62898,16.0,14.0,created
62899,16.0,14.0,for
62900,16.0,14.0,you
62901,16.0,14.0,on
62902,16.0,14.0,earth
62903,16.0,14.0,is
62904,16.0,14.0,of
62905,16.0,14.0,diverse
62906,16.0,14.0,colors
62907,16.0,14.0,Surely
62908,16.0,14.0,in
62909,16.0,14.0,that
62910,16.0,14.0,is
62911,16.0,14.0,a
62912,16.0,14.0,sign
62913,16.0,14.0,for
62914,16.0,14.0,people
62915,16.0,14.0,who
62916,16.0,14.0,are
62917,16.0,14.0,mindful
62918,16.0,14.0,
62919,16.0,15.0,And
62920,16.0,15.0,it
62921,16.0,15.0,is
62922,16.0,15.0,He
62923,16.0,15.0,who
62924,16.0,15.0,made
62925,16.0,15.0,the
62926,16.0,15.0,sea
62927,16.0,15.0,to
62928,16.0,15.0,serve
62929,16.0,15.0,you
62930,16.0,15.0,that
62931,16.0,15.0,you
62932,16.0,15.0,may
62933,16.0,15.0,eat
62934,16.0,15.0,from
62935,16.0,15.0,it
62936,16.0,15.0,tender
62937,16.0,15.0,meat
62938,16.0,15.0,and
62939,16.0,15.0,extract
62940,16.0,15.0,from
62941,16.0,15.0,it
62942,16.0,15.0,ornaments
62943,16.0,15.0,that
62944,16.0,15.0,you
62945,16.0,15.0,wear
62946,16.0,15.0,And
62947,16.0,15.0,you
62948,16.0,15.0,see
62949,16.0,15.0,the
62950,16.0,15.0,ships
62951,16.0,15.0,plowing
62952,16.0,15.0,through
62953,16.0,15.0,it
62954,16.0,15.0,as
62955,16.0,15.0,you
62956,16.0,15.0,seek
62957,16.0,15.0,His
62958,16.0,15.0,bounties
62959,16.0,15.0,so
62960,16.0,15.0,that
62961,16.0,15.0,you
62962,16.0,15.0,may
62963,16.0,15.0,give
62964,16.0,15.0,thanks
62965,16.0,15.0,
62966,16.0,16.0,And
62967,16.0,16.0,he
62968,16.0,16.0,cast
62969,16.0,16.0,mountains
62970,16.0,16.0,on
62971,16.0,16.0,the
62972,16.0,16.0,earth
62973,16.0,16.0,lest
62974,16.0,16.0,it
62975,16.0,16.0,shifts
62976,16.0,16.0,with
62977,16.0,16.0,you
62978,16.0,16.0,and
62979,16.0,16.0,rivers
62980,16.0,16.0,and
62981,16.0,16.0,roads
62982,16.0,16.0,so
62983,16.0,16.0,that
62984,16.0,16.0,you
62985,16.0,16.0,may
62986,16.0,16.0,be
62987,16.0,16.0,guided
62988,16.0,16.0,
62989,16.0,17.0,And
62990,16.0,17.0,landmarks
62991,16.0,17.0,And
62992,16.0,17.0,by
62993,16.0,17.0,the
62994,16.0,17.0,stars
62995,16.0,17.0,they
62996,16.0,17.0,guide
62997,16.0,17.0,themselves
62998,16.0,17.0,
62999,16.0,18.0,Is
63000,16.0,18.0,He
63001,16.0,18.0,who
63002,16.0,18.0,creates
63003,16.0,18.0,like
63004,16.0,18.0,him
63005,16.0,18.0,who
63006,16.0,18.0,does
63007,16.0,18.0,not
63008,16.0,18.0,create
63009,16.0,18.0,Will
63010,16.0,18.0,you
63011,16.0,18.0,not
63012,16.0,18.0,take
63013,16.0,18.0,a
63014,16.0,18.0,lesson
63015,16.0,18.0,
63016,16.0,19.0,And
63017,16.0,19.0,if
63018,16.0,19.0,you
63019,16.0,19.0,tried
63020,16.0,19.0,to
63021,16.0,19.0,enumerate
63022,16.0,19.0,the
63023,16.0,19.0,favors
63024,16.0,19.0,of
63025,16.0,19.0,God
63026,16.0,19.0,you
63027,16.0,19.0,will
63028,16.0,19.0,not
63029,16.0,19.0,be
63030,16.0,19.0,able
63031,16.0,19.0,to
63032,16.0,19.0,count
63033,16.0,19.0,them
63034,16.0,19.0,God
63035,16.0,19.0,is
63036,16.0,19.0,Forgiving
63037,16.0,19.0,and
63038,16.0,19.0,Merciful
63039,16.0,19.0,
63040,16.0,20.0,And
63041,16.0,20.0,God
63042,16.0,20.0,knows
63043,16.0,20.0,what
63044,16.0,20.0,you
63045,16.0,20.0,hide
63046,16.0,20.0,and
63047,16.0,20.0,what
63048,16.0,20.0,you
63049,16.0,20.0,disclose
63050,16.0,20.0,
63051,16.0,21.0,Those
63052,16.0,21.0,they
63053,16.0,21.0,invoke
63054,16.0,21.0,besides
63055,16.0,21.0,God
63056,16.0,21.0,create
63057,16.0,21.0,nothing
63058,16.0,21.0,but
63059,16.0,21.0,are
63060,16.0,21.0,themselves
63061,16.0,21.0,created
63062,16.0,21.0,
63063,16.0,22.0,They
63064,16.0,22.0,are
63065,16.0,22.0,dead
63066,16.0,22.0,not
63067,16.0,22.0,alive
63068,16.0,22.0,and
63069,16.0,22.0,they
63070,16.0,22.0,do
63071,16.0,22.0,not
63072,16.0,22.0,know
63073,16.0,22.0,when
63074,16.0,22.0,they
63075,16.0,22.0,will
63076,16.0,22.0,be
63077,16.0,22.0,resurrected
63078,16.0,22.0,
63079,16.0,23.0,Your
63080,16.0,23.0,God
63081,16.0,23.0,is
63082,16.0,23.0,one
63083,16.0,23.0,God
63084,16.0,23.0,As
63085,16.0,23.0,for
63086,16.0,23.0,those
63087,16.0,23.0,who
63088,16.0,23.0,do
63089,16.0,23.0,not
63090,16.0,23.0,believe
63091,16.0,23.0,in
63092,16.0,23.0,the
63093,16.0,23.0,Hereafter
63094,16.0,23.0,their
63095,16.0,23.0,hearts
63096,16.0,23.0,are
63097,16.0,23.0,in
63098,16.0,23.0,denial
63099,16.0,23.0,and
63100,16.0,23.0,they
63101,16.0,23.0,are
63102,16.0,23.0,arrogant
63103,16.0,23.0,
63104,16.0,24.0,Without
63105,16.0,24.0,a
63106,16.0,24.0,doubt
63107,16.0,24.0,God
63108,16.0,24.0,knows
63109,16.0,24.0,what
63110,16.0,24.0,they
63111,16.0,24.0,conceal
63112,16.0,24.0,and
63113,16.0,24.0,what
63114,16.0,24.0,they
63115,16.0,24.0,reveal
63116,16.0,24.0,He
63117,16.0,24.0,does
63118,16.0,24.0,not
63119,16.0,24.0,like
63120,16.0,24.0,the
63121,16.0,24.0,arrogant
63122,16.0,24.0,
63123,16.0,25.0,And
63124,16.0,25.0,when
63125,16.0,25.0,it
63126,16.0,25.0,is
63127,16.0,25.0,said
63128,16.0,25.0,to
63129,16.0,25.0,them
63130,16.0,25.0,What
63131,16.0,25.0,has
63132,16.0,25.0,your
63133,16.0,25.0,Lord
63134,16.0,25.0,sent
63135,16.0,25.0,down
63136,16.0,25.0,They
63137,16.0,25.0,say
63138,16.0,25.0,Legends
63139,16.0,25.0,of
63140,16.0,25.0,the
63141,16.0,25.0,ancients
63142,16.0,25.0,
63143,16.0,26.0,So
63144,16.0,26.0,let
63145,16.0,26.0,them
63146,16.0,26.0,carry
63147,16.0,26.0,their
63148,16.0,26.0,loads
63149,16.0,26.0,complete
63150,16.0,26.0,on
63151,16.0,26.0,the
63152,16.0,26.0,Day
63153,16.0,26.0,of
63154,16.0,26.0,Resurrection
63155,16.0,26.0,and
63156,16.0,26.0,some
63157,16.0,26.0,of
63158,16.0,26.0,the
63159,16.0,26.0,loads
63160,16.0,26.0,of
63161,16.0,26.0,those
63162,16.0,26.0,they
63163,16.0,26.0,misguided
63164,16.0,26.0,without
63165,16.0,26.0,knowledge
63166,16.0,26.0,Evil
63167,16.0,26.0,is
63168,16.0,26.0,what
63169,16.0,26.0,they
63170,16.0,26.0,carry
63171,16.0,26.0,
63172,16.0,27.0,Those
63173,16.0,27.0,before
63174,16.0,27.0,them
63175,16.0,27.0,also
63176,16.0,27.0,schemed
63177,16.0,27.0,but
63178,16.0,27.0,God
63179,16.0,27.0,took
63180,16.0,27.0,their
63181,16.0,27.0,structures
63182,16.0,27.0,from
63183,16.0,27.0,the
63184,16.0,27.0,foundations
63185,16.0,27.0,and
63186,16.0,27.0,the
63187,16.0,27.0,roof
63188,16.0,27.0,caved
63189,16.0,27.0,in
63190,16.0,27.0,on
63191,16.0,27.0,them
63192,16.0,27.0,The
63193,16.0,27.0,punishment
63194,16.0,27.0,came
63195,16.0,27.0,at
63196,16.0,27.0,them
63197,16.0,27.0,from
63198,16.0,27.0,where
63199,16.0,27.0,they
63200,16.0,27.0,did
63201,16.0,27.0,not
63202,16.0,27.0,perceive
63203,16.0,27.0,
63204,16.0,28.0,Then
63205,16.0,28.0,on
63206,16.0,28.0,the
63207,16.0,28.0,Day
63208,16.0,28.0,of
63209,16.0,28.0,Resurrection
63210,16.0,28.0,He
63211,16.0,28.0,will
63212,16.0,28.0,disgrace
63213,16.0,28.0,them
63214,16.0,28.0,and
63215,16.0,28.0,say
63216,16.0,28.0,Where
63217,16.0,28.0,are
63218,16.0,28.0,My
63219,16.0,28.0,associates
63220,16.0,28.0,for
63221,16.0,28.0,whose
63222,16.0,28.0,sake
63223,16.0,28.0,you
63224,16.0,28.0,used
63225,16.0,28.0,to
63226,16.0,28.0,dispute
63227,16.0,28.0,Those
63228,16.0,28.0,who
63229,16.0,28.0,were
63230,16.0,28.0,given
63231,16.0,28.0,knowledge
63232,16.0,28.0,will
63233,16.0,28.0,say
63234,16.0,28.0,Today
63235,16.0,28.0,shame
63236,16.0,28.0,and
63237,16.0,28.0,misery
63238,16.0,28.0,are
63239,16.0,28.0,upon
63240,16.0,28.0,the
63241,16.0,28.0,disbelievers
63242,16.0,28.0,
63243,16.0,29.0,Those
63244,16.0,29.0,wronging
63245,16.0,29.0,their
63246,16.0,29.0,souls
63247,16.0,29.0,while
63248,16.0,29.0,the
63249,16.0,29.0,angels
63250,16.0,29.0,are
63251,16.0,29.0,taking
63252,16.0,29.0,them
63253,16.0,29.0,awaythey
63254,16.0,29.0,will
63255,16.0,29.0,propose
63256,16.0,29.0,peace
63257,16.0,29.0,We
63258,16.0,29.0,did
63259,16.0,29.0,no
63260,16.0,29.0,wrong
63261,16.0,29.0,Yes
63262,16.0,29.0,you
63263,16.0,29.0,did
63264,16.0,29.0,God
63265,16.0,29.0,is
63266,16.0,29.0,aware
63267,16.0,29.0,of
63268,16.0,29.0,what
63269,16.0,29.0,you
63270,16.0,29.0,used
63271,16.0,29.0,to
63272,16.0,29.0,do
63273,16.0,29.0,
63274,16.0,30.0,Enter
63275,16.0,30.0,the
63276,16.0,30.0,gates
63277,16.0,30.0,of
63278,16.0,30.0,Hell
63279,16.0,30.0,to
63280,16.0,30.0,dwell
63281,16.0,30.0,therein
63282,16.0,30.0,forever
63283,16.0,30.0,Miserable
63284,16.0,30.0,is
63285,16.0,30.0,the
63286,16.0,30.0,residence
63287,16.0,30.0,of
63288,16.0,30.0,the
63289,16.0,30.0,arrogant
63290,16.0,30.0,
63291,16.0,31.0,And
63292,16.0,31.0,it
63293,16.0,31.0,will
63294,16.0,31.0,be
63295,16.0,31.0,said
63296,16.0,31.0,to
63297,16.0,31.0,those
63298,16.0,31.0,who
63299,16.0,31.0,maintained
63300,16.0,31.0,piety
63301,16.0,31.0,What
63302,16.0,31.0,has
63303,16.0,31.0,your
63304,16.0,31.0,Lord
63305,16.0,31.0,revealed
63306,16.0,31.0,They
63307,16.0,31.0,will
63308,16.0,31.0,say
63309,16.0,31.0,Goodness
63310,16.0,31.0,To
63311,16.0,31.0,those
63312,16.0,31.0,who
63313,16.0,31.0,do
63314,16.0,31.0,good
63315,16.0,31.0,in
63316,16.0,31.0,this
63317,16.0,31.0,world
63318,16.0,31.0,is
63319,16.0,31.0,goodness
63320,16.0,31.0,and
63321,16.0,31.0,the
63322,16.0,31.0,Home
63323,16.0,31.0,of
63324,16.0,31.0,the
63325,16.0,31.0,Hereafter
63326,16.0,31.0,is
63327,16.0,31.0,even
63328,16.0,31.0,better
63329,16.0,31.0,How
63330,16.0,31.0,wonderful
63331,16.0,31.0,is
63332,16.0,31.0,the
63333,16.0,31.0,residence
63334,16.0,31.0,of
63335,16.0,31.0,the
63336,16.0,31.0,pious
63337,16.0,31.0,
63338,16.0,32.0,The
63339,16.0,32.0,Gardens
63340,16.0,32.0,of
63341,16.0,32.0,Perpetuity
63342,16.0,32.0,which
63343,16.0,32.0,they
63344,16.0,32.0,will
63345,16.0,32.0,enter
63346,16.0,32.0,beneath
63347,16.0,32.0,which
63348,16.0,32.0,rivers
63349,16.0,32.0,flow
63350,16.0,32.0,where
